simulation_id,scenario_name,truth_model,speed_dist,trials_per_cell,true_C,true_K,true_t0_s,true_t0_ms,true_cv_C,true_sigma_t0_s,true_sigma_t0_ms,C_old,K_old,t0_old_s,t0_old_ms,loglik_old,nll_old,aic_old,bic_old,old_success,old_optimizer_message,old_n_starts,old_n_failed_starts,old_condition_rmse,C_new,K_new,t0_new_s,t0_new_ms,cv_C_new,loglik_new,nll_new,aic_new,bic_new,new_success,new_optimizer_message,new_n_starts,new_n_failed_starts,new_condition_rmse,C_t0var,K_t0var,t0_t0var_s,t0_t0var_ms,sigma_t0_t0var_s,sigma_t0_t0var_ms,loglik_t0var,nll_t0var,aic_t0var,bic_t0var,t0var_success,t0var_optimizer_message,t0var_n_starts,t0var_n_failed_starts,t0var_condition_rmse,delta_loglik_new_minus_old,delta_aic_new_minus_old,delta_bic_new_minus_old,delta_condition_rmse_new_minus_old,winner_aic_new_vs_old,winner_bic_new_vs_old,winner_condition_rmse_new_vs_old,delta_loglik_t0var_minus_old,delta_aic_t0var_minus_old,delta_bic_t0var_minus_old,delta_condition_rmse_t0var_minus_old,winner_aic_t0var_vs_old,winner_bic_t0var_vs_old,winner_condition_rmse_t0var_vs_old,delta_loglik_new_minus_t0var,delta_aic_new_minus_t0var,delta_bic_new_minus_t0var,delta_condition_rmse_new_minus_t0var,winner_aic_new_vs_t0var,winner_bic_new_vs_t0var,winner_condition_rmse_new_vs_t0var,winner_aic_3way,winner_bic_3way,winner_condition_rmse_3way,n_trials_used,n_cells_used,fit_seconds,replication_id,unit_seed,run_block
150,S06_new_strongVar,new,gamma,30,42.0,3.6,0.018,18.0,0.45,0.0,0.0,37.69763606875369,3.6949660559377087,0.018031256399759527,18.031256399759528,-485.78031342847726,485.78031342847726,977.5606268569545,989.6813909907868,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.15808863671349208,46.598420189150175,3.6146813391362147,0.018737206172081865,18.737206172081866,0.5039527204656841,-474.2228550359775,474.2228550359775,956.445710071955,972.6067289170646,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.14132915606766056,37.69744998780103,3.6949672353128276,0.018030928735887707,18.030928735887706,0.0001,0.1,-485.78038111634925,485.78038111634925,979.5607622326985,995.7217810778081,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.15808890566637368,11.557458392499768,-21.114916784999537,-17.074662073722152,-0.01675948064583152,new,new,new,-6.76878719900742e-05,2.00013537574398,6.040390087021365,2.6895288160466713e-07,old,old,old,11.557526080371758,-23.115052160743517,-23.115052160743517,-0.016759749598713125,new,new,new,new,new,new,420,56,36.40510296821594,25,898314033,main
151,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,37.484800567801024,3.5838738293292454,0.012412205832716107,12.412205832716108,-464.68116828628627,464.68116828628627,935.3623365725725,947.4831007064048,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.19487508555890476,37.484767375720914,3.583872768222795,0.012412239691449476,12.412239691449477,0.0001,-464.6811683479483,464.6811683479483,937.3623366958966,953.5233555410063,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.19487514705885464,38.204764392862565,3.5773206683819025,0.013374486624863695,13.374486624863696,0.007592354192649865,7.592354192649864,-463.80553356758145,463.80553356758145,935.6110671351629,951.7720859802725,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.19426373997955834,-6.166203547763871e-08,2.000000123324071,6.0402548346014555,6.149994988269292e-08,old,old,old,0.8756347187048164,0.2487305625903673,4.288985273867752,-0.0006113455793464173,old,old,t0var,-0.8756347803668518,1.7512695607337037,1.7512695607337037,0.0006114070792963,t0var,t0var,t0var,old,old,t0var,420,54,24.73071837425232,1,3693240280,main
152,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,36.01674249614238,3.6954580231949063,0.01320722475634573,13.20722475634573,-478.44528068607707,478.44528068607707,962.8905613721541,975.0113255059864,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.1560604801144773,38.25486403870851,3.669295298830744,0.01385564162774582,13.85564162774582,0.2515845975130112,-477.4970922422923,477.4970922422923,962.9941844845846,979.1552033296942,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.15895370160030117,36.01667803550123,3.69545816048386,0.01320706828988955,13.20706828988955,0.0001,0.1,-478.44546445814194,478.44546445814194,964.8909289162839,981.0519477613935,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.15606097127549032,0.9481884437847725,0.10362311243045497,4.1438778237078395,0.0028932214858238825,old,old,old,-0.0001837720648723007,2.0003675441297446,6.040622255407129,4.911610130275967e-07,old,old,old,0.9483722158496448,-1.8967444316992896,-1.8967444316992896,0.002892730324810855,new,new,t0var,old,old,old,420,53,26.210997104644775,2,3263627196,main
153,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,39.94632862906569,3.619515762807169,0.017594367243128982,17.594367243128982,-437.4991216073124,437.4991216073124,880.9982432146248,893.1190073484571,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.12818196160639708,39.94631157631647,3.6195155011095954,0.017594362627942586,17.594362627942587,0.0001,-437.4991217322411,437.4991217322411,882.9982434644822,899.1592623095919,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.12818195148332567,39.94607712181388,3.6195171716841243,0.01759400887424086,17.59400887424086,0.0001,0.1,-437.49946078151396,437.49946078151396,882.9989215630279,899.1599404081376,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1281822188594542,-1.2492870382629917e-07,2.0000002498574077,6.040254961134792,-1.0123071408907336e-08,old,old,new,-0.00033917420154239153,2.000678348403085,6.040933059680469,2.5725305710655455e-07,old,old,old,0.00033904927283856523,-0.0006780985456771305,-0.0006780985456771305,-2.673761285154619e-07,new,new,new,old,old,new,420,47,22.49239945411682,3,1437882509,main
154,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,39.367303864349324,3.6847950838067622,0.015743080135389158,15.743080135389159,-454.12316761374194,454.12316761374194,914.2463352274839,926.3670993613161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.20850892276836036,39.3673006576549,3.684794929213959,0.015743080497493952,15.743080497493953,0.0001,-454.12316767333203,454.12316767333203,916.2463353466641,932.4073541917737,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.20850891507264407,41.37198450346526,3.668519405849117,0.01846533175812147,18.46533175812147,0.00901936093327746,9.01936093327746,-452.77605523369505,452.77605523369505,913.5521104673901,929.7131293124997,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.20447485992211034,-5.959009286016226e-08,2.0000001191801857,6.04025483045757,-7.695716286448828e-09,old,old,new,1.3471123800468945,-0.694224760093789,3.3460299511835956,-0.004034062846250019,t0var,old,t0var,-1.3471124396369873,2.6942248792739747,2.6942248792739747,0.004034055150533733,t0var,t0var,t0var,t0var,old,t0var,420,51,28.051555156707764,4,1070565993,main
155,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,38.7123468263532,3.6129489478398065,0.015290760995846139,15.290760995846139,-458.9413189321947,458.9413189321947,923.8826378643894,936.0034019982216,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.08931487671891175,39.13478070700102,3.6087748159801154,0.015379171819889913,15.379171819889914,0.11012618832217322,-458.9125441997375,458.9125441997375,925.825088399475,941.9861072445847,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.09149504675161424,42.12485973962586,3.587474232168879,0.019919089913776455,19.919089913776453,0.013436890891606252,13.436890891606252,-455.7477511869485,455.7477511869485,919.495502373897,935.6565212190067,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.07476026243658182,0.028774732457179653,1.9424505350856407,5.982705246363025,0.0021801700327024887,old,old,old,3.1935677452461846,-4.387135490492369,-0.3468807792149846,-0.01455461428232993,t0var,t0var,t0var,-3.164793012789005,6.32958602557801,6.32958602557801,0.01673478431503242,t0var,t0var,t0var,t0var,t0var,t0var,420,53,30.716251850128174,5,1478946054,main
156,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,43.36284143096923,3.6070315615722777,0.016316861268823025,16.316861268823025,-438.48555831169193,438.48555831169193,882.9711166233839,895.0918807572161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.07531870463831235,43.36284979075725,3.607031599347041,0.016316864831991094,16.316864831991094,0.0001,-438.4855585704394,438.4855585704394,884.9711171408788,901.1321359859885,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.0753187265869602,45.074558881027585,3.597332415868193,0.018373959261095325,18.373959261095326,0.007209000195750838,7.209000195750838,-437.2490530017831,437.2490530017831,882.4981060035662,898.6591248486759,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.07427693969268268,-2.5874749098875327e-07,2.000000517494982,6.0402552287723665,2.194864785753925e-08,old,old,old,1.2365053099088072,-0.4730106198176145,3.56724409145977,-0.0010417649456296724,t0var,old,t0var,-1.2365055686562982,2.4730111373125965,2.4730111373125965,0.00104178689427753,t0var,t0var,t0var,t0var,old,t0var,420,51,48.013713121414185,6,367527789,main
157,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,38.82971478164374,3.701452364386519,0.013779985984678958,13.779985984678959,-477.8985765612542,477.8985765612542,961.7971531225083,973.9179172563406,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.17831093830523398,39.94490806967168,3.691957303769569,0.01401655174444124,14.016551744441239,0.1856986452975761,-477.69268530031843,477.69268530031843,963.3853706006369,979.5463894457465,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.18375293924473718,46.19137536089515,3.64817217850057,0.022761551694596097,22.761551694596097,0.01889710036108558,18.89710036108558,-466.941457266993,466.941457266993,941.882914533986,958.0439333790956,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.14438058223236555,0.2058912609357435,1.588217478128513,5.6284721894058976,0.0054420009395032,old,old,old,10.95711929426119,-19.91423858852238,-15.873983877244996,-0.03393035607286843,t0var,t0var,t0var,-10.751228033325447,21.502456066650893,21.502456066650893,0.03937235701237163,t0var,t0var,t0var,t0var,t0var,t0var,420,53,24.765565633773804,7,1843202851,main
158,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,41.12561715443036,3.65430061279993,0.014303938899423765,14.303938899423764,-451.97706045217376,451.97706045217376,909.9541209043475,922.0748850381798,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.20214601696148235,41.125641750751,3.654300841932028,0.014303957392584174,14.303957392584174,0.0001,-451.9770606203697,451.9770606203697,911.9541212407394,928.115140085849,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.20214604578006906,41.69788193147971,3.649791796931107,0.0149765119859709,14.9765119859709,0.005354533919305891,5.354533919305891,-451.2978098569979,451.2978098569979,910.5956197139958,926.7566385591055,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.20257590361910055,-1.681959247434861e-07,2.0000003363918495,6.040255047669234,2.8818586711443217e-08,old,old,old,0.6792505951758585,0.641498809648283,4.6817535209256675,0.00042988665761820033,old,old,old,-0.6792507633717833,1.3585015267435665,1.3585015267435665,-0.0004298578390314889,t0var,t0var,new,old,old,old,420,48,26.60841131210327,8,2654533408,main
159,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,41.18887687601728,3.580459606029745,0.014856223428397803,14.856223428397803,-457.2216034884892,457.2216034884892,920.4432069769784,932.5639711108107,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.13644372870073948,42.19442222903353,3.573702211983669,0.015064887247245374,15.064887247245375,0.15973540891536675,-457.0726992057254,457.0726992057254,922.1453984114509,938.3064172565605,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1383083091625228,41.72955926440045,3.5768894366685053,0.015498564518348811,15.498564518348811,0.00532982990081899,5.32982990081899,-456.977682200699,456.977682200699,921.955364401398,938.1163832465077,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1341618209988821,0.14890428276379453,1.702191434472411,5.7424461457497955,0.0018645804617833106,old,old,old,0.24392128779021505,1.51215742441957,5.5524121356969545,-0.0022819077018573775,old,old,t0var,-0.09501700502642052,0.19003401005284104,0.19003401005284104,0.004146488163640688,t0var,t0var,t0var,old,old,t0var,420,50,23.970909357070923,9,3313925213,main
160,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,39.84141605798494,3.663348988953579,0.014550820475574927,14.550820475574927,-473.10385182861955,473.10385182861955,952.2077036572391,964.3284677910714,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.15315282973769126,41.09698920343316,3.6535611778769748,0.014902277959690895,14.902277959690895,0.17642869253072777,-472.89440841101,472.89440841101,953.78881682202,969.9498356671296,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1530164223941565,40.683110047126014,3.655924915964288,0.015666776731575925,15.666776731575926,0.009295519918799944,9.295519918799945,-471.8494815162677,471.8494815162677,951.6989630325354,967.859981877645,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1591871129359905,0.2094434176095774,1.5811131647808452,5.62136787605823,-0.00013640734353476125,old,old,new,1.2543703123518526,-0.5087406247037052,3.5315140865736794,0.0060342831982992395,t0var,old,old,-1.0449268947422752,2.0898537894845504,2.0898537894845504,-0.006170690541834001,t0var,t0var,new,t0var,old,new,420,55,34.2364616394043,10,2306261419,main
161,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,37.599724081306114,3.591416832207832,0.013525985938332296,13.525985938332296,-487.05360377157916,487.05360377157916,980.1072075431583,992.2279716769906,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.10353094587203901,41.69396145650202,3.556559331287702,0.014595277533952154,14.595277533952153,0.33567232548824305,-485.1386597217642,485.1386597217642,978.2773194435284,994.4383382886381,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.104242064728499,39.931273494588055,3.5693279851280413,0.016590890743307586,16.590890743307586,0.017320626297531495,17.320626297531494,-483.2109205069939,483.2109205069939,974.4218410139878,990.5828598590974,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.11761873225029279,1.9149440498149488,-1.8298880996298976,2.210366611647487,0.0007111188564599968,new,old,old,3.8426832645852755,-5.685366529170551,-1.6451118178931665,0.01408778637825378,t0var,t0var,old,-1.9277392147703267,3.8554784295406535,3.8554784295406535,-0.013376667521793784,t0var,t0var,new,t0var,t0var,old,420,55,24.66826343536377,11,464053238,main
162,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,36.227207735304106,3.5789705765569577,0.015416033404412645,15.416033404412644,-451.76328345990856,451.76328345990856,909.5265669198171,921.6473310536494,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.1887204320645824,36.227219290186305,3.5789705654829786,0.015416037484159054,15.416037484159054,0.0001,-451.7632835872444,451.7632835872444,911.5265671744888,927.6875860195985,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.18872042432475142,37.76767234130228,3.5667316107104847,0.017837672648289043,17.837672648289043,0.008656429467520562,8.656429467520562,-450.6069475438591,450.6069475438591,909.2138950877182,925.3749139328279,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.18716120057311977,-1.273358520847978e-07,2.000000254671704,6.040254965949089,-7.739830970576733e-09,old,old,new,1.1563359160494429,-0.3126718320988857,3.727582879178499,-0.0015592314914626149,t0var,old,t0var,-1.156336043385295,2.31267208677059,2.31267208677059,0.0015592237516316443,t0var,t0var,t0var,t0var,old,t0var,420,53,27.373807907104492,12,2725271472,main
163,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,42.34292505876689,3.584039497334295,0.015703221218528268,15.703221218528268,-436.7876058831386,436.7876058831386,879.5752117662772,891.6959759001095,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.13484738021618986,42.34291686394221,3.584039500329432,0.015703209184394457,15.703209184394458,0.0001,-436.7876062015934,436.7876062015934,881.5752124031868,897.7362312482965,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.13484738910461844,43.08902611516349,3.5793408239210605,0.01659863008428028,16.59863008428028,0.005025509436518658,5.025509436518658,-435.68389374128685,435.68389374128685,879.3677874825737,895.5288063276834,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.13442589624588805,-3.184547949786065e-07,2.00000063690959,6.0402553481869745,8.888428576492302e-09,old,old,old,1.1037121418517586,-0.20742428370351718,3.8328304275738674,-0.0004214839703018114,t0var,old,t0var,-1.1037124603065536,2.207424920613107,2.207424920613107,0.0004214928587303879,t0var,t0var,t0var,t0var,old,t0var,420,49,47.175689458847046,13,423750561,main
164,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,40.32229834740666,3.5221322938388306,0.01792863033420093,17.92863033420093,-441.491506666517,441.491506666517,888.983013333034,901.1037774668663,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.1086594337212536,40.684193806496346,3.519606333761458,0.017968146576141004,17.968146576141002,0.10211825648072163,-441.46848695332216,441.46848695332216,890.9369739066443,907.097992751754,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.10880517944860219,42.07297941626835,3.5131728527317008,0.020414915606471757,20.41491560647176,0.006041983096739744,6.041983096739743,-440.52799864769594,440.52799864769594,889.0559972953919,905.2170161405015,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.11394023743002553,0.02301971319485574,1.9539605736102885,5.994215284887673,0.00014574572734858682,old,old,old,0.9635080188210736,0.07298396235785276,4.113238673635237,0.005280803708771931,old,old,old,-0.9404883056262179,1.8809766112524358,1.8809766112524358,-0.005135057981423344,t0var,t0var,new,old,old,old,420,50,30.950990200042725,14,748931093,main
165,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,37.86149221737958,3.6187478091644865,0.01570756762903837,15.707567629038369,-458.272521581915,458.272521581915,922.54504316383,934.6658072976622,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.1747260377726126,37.861647109127816,3.6187461593540826,0.015707567837595842,15.707567837595843,0.0001,-458.27252175292705,458.27252175292705,924.5450435058541,940.7060623509637,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1747272412320322,39.654280554549615,3.605303741945244,0.018306313558015045,18.306313558015045,0.009433149107058732,9.433149107058732,-456.4747297929193,456.4747297929193,920.9494595858386,937.1104784309482,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1778878556226062,-1.7101206140068825e-07,2.000000342024123,6.040255053301507,1.2034594195908799e-06,old,old,old,1.7977917889957098,-1.5955835779914196,2.444671133285965,0.0031618178499935867,t0var,old,old,-1.7977919600077712,3.5955839200155424,3.5955839200155424,-0.003160614390573996,t0var,t0var,new,t0var,old,old,420,52,28.329988718032837,15,4131703719,main
166,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,37.54615779626039,3.643135673050781,0.011470050563799374,11.470050563799374,-464.0929167956318,464.0929167956318,934.1858335912636,946.3065977250959,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.10309752821658474,37.54616969753073,3.6431356130506756,0.011470058950976051,11.470058950976052,0.0001,-464.0929171065587,464.0929171065587,936.1858342131173,952.346853058227,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.10309756880560363,37.54621022001092,3.6431350367385527,0.011470087141351153,11.470087141351152,0.0001,0.1,-464.0929245685847,464.0929245685847,936.1858491371694,952.346867982279,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.10309751908406319,-3.1092685048861313e-07,2.000000621853701,6.0402553331310855,4.058901888204236e-08,old,old,old,-7.772952869800065e-06,2.0000155459057396,6.040270257183124,-9.132521558430362e-09,old,old,t0var,7.462026019311452e-06,-1.4924052038622904e-05,-1.4924052038622904e-05,4.972154044047272e-08,new,new,t0var,old,old,t0var,420,50,25.717304229736328,16,1065858366,main
167,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,41.604236506448274,3.5468307056316677,0.01840242162740276,18.40242162740276,-434.2976587431277,434.2976587431277,874.5953174862555,886.7160816200877,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.14249660906811773,41.60424989952304,3.5468304535325754,0.018402425760729008,18.402425760729006,0.0001,-434.2976587740195,434.2976587740195,876.595317548039,892.7563363931487,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.14249660983293194,41.603974524037646,3.546832031505871,0.018402059218506538,18.402059218506537,0.0001,0.1,-434.2979302845894,434.2979302845894,876.5958605691789,892.7568794142885,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1424967937226643,-3.089178335358156e-08,2.0000000617835667,6.040254773060951,7.648142119620616e-10,old,old,old,-0.00027154146170005333,2.0005430829234,6.040797794200785,1.8465454657001779e-07,old,old,old,0.00027151056991669975,-0.0005430211398333995,-0.0005430211398333995,-1.8388973235805572e-07,new,new,new,old,old,old,420,52,27.734979152679443,17,2471023256,main
168,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,40.26840230255225,3.61232803180324,0.01737537044385631,17.375370443856312,-442.98654115079773,442.98654115079773,891.9730823015955,904.0938464354277,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.15021224183103007,40.85795423523244,3.6069274597958385,0.017436604394487947,17.436604394487947,0.13070046048839687,-442.92435852434204,442.92435852434204,893.8487170486841,910.0097358937937,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.15209452148833455,45.3288636312811,3.581653250063861,0.023735473584921313,23.735473584921312,0.011071814695944407,11.071814695944408,-440.78562657820856,440.78562657820856,889.5712531564171,905.7322720015268,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1211325274498765,0.06218262645569439,1.8756347470886112,5.915889458365996,0.0018822796573044753,old,old,old,2.20091457258917,-2.40182914517834,1.6384255660990448,-0.029079714381153574,t0var,old,t0var,-2.1387319461334755,4.277463892266951,4.277463892266951,0.03096199403845805,t0var,t0var,t0var,t0var,old,t0var,420,50,25.93863272666931,18,2941292321,main
169,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,41.52975843378867,3.600927060447995,0.01598980115777307,15.989801157773071,-449.44255028149763,449.44255028149763,904.8851005629953,917.0058646968275,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.15411004960237276,41.52977289227814,3.6009269515334235,0.015989797003279092,15.989797003279092,0.0001,-449.44255031325844,449.44255031325844,906.8851006265169,923.0461194716265,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.15411010800174718,45.607318671184,3.5755302946875096,0.020936588008663076,20.936588008663076,0.012784621780281093,12.784621780281093,-446.8415939949718,446.8415939949718,901.6831879899436,917.8442068350532,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.14149129571294022,-3.176080554112559e-08,2.000000063521611,6.040254774798996,5.839937441964871e-08,old,old,old,2.600956286525843,-3.201912573051686,0.8383421382256984,-0.012618753889432538,t0var,old,t0var,-2.6009563182866486,5.201912636573297,5.201912636573297,0.012618812288806958,t0var,t0var,t0var,t0var,old,t0var,420,51,34.112876176834106,19,3527580965,main
170,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,39.503318487396605,3.754909044501668,0.01566993575105834,15.66993575105834,-452.5049661362571,452.5049661362571,911.0099322725142,923.1306964063465,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.12979436916437184,39.503313802608545,3.7549092023999138,0.015669936394320634,15.669936394320635,0.0001,-452.5049661884425,452.5049661884425,913.009932376885,929.1709512219946,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1297943610568859,40.03655518571875,3.7502253935631753,0.016395745417621267,16.395745417621267,0.005325047436643992,5.325047436643992,-451.7618946199994,451.7618946199994,911.5237892399988,927.6848080851084,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.13049675308926204,-5.21853849022591e-08,2.00000010437077,6.040254815648154,-8.107485932606906e-09,old,old,new,0.7430715162577144,0.5138569674845712,4.554111678761956,0.0007023839248901931,old,old,old,-0.7430715684430993,1.4861431368861986,1.4861431368861986,-0.0007023920323761257,t0var,t0var,new,old,old,new,420,51,48.83117055892944,20,347341074,main
171,S07_t0var_moderate,t0var,gamma,30,42.0,3.6,0.018,18.0,0.0,0.01,10.0,42.382311277922575,3.624793344378293,0.014124090639878633,14.124090639878633,-468.1085540897034,468.1085540897034,942.2171081794068,954.337872313239,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.1342324750714597,43.850051607814635,3.6164124070986126,0.014501110032386853,14.501110032386853,0.1831388486327362,-467.84170329279107,467.84170329279107,943.6834065855821,959.8444254306918,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.13301943377676462,42.56856664102742,3.62318245200059,0.01428129554232575,14.281295542325749,0.004598496312941071,4.598496312941071,-467.9047707023388,467.9047707023388,943.8095414046776,959.9705602497872,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1345255885237,0.2668507969123084,1.4662984061753832,5.506553117452768,-0.001213041294695072,old,old,new,0.2037833873645809,1.5924332252708382,5.632687936548223,0.00029311345224031227,old,old,old,0.0630674095477275,-0.126134819095455,-0.126134819095455,-0.0015061547469353842,new,new,new,old,old,new,420,54,36.37163591384888,21,3610017889,main
